App;RED;Type;Latitud;Longitud;Fecha Hora Inicio;Fecha Hora Fin;Estado;Causa de falla;Tamanio de archivo (MB)
FB;WIFI;Carga feed;-17.3763188;-66.1567644;2025-06-11 15:56:18;2025-06-11 15:56:20;exitoso;;
FB;WIFI;Publicar historia;-17.3763188;-66.1567644;2025-06-11 15:56:38;2025-06-11 15:56:44;exitoso;;2 MB
FB;WIFI;Reproduccion video corto;-17.3763188;-66.1567644;2025-06-11 15:56:44;2025-06-11 15:57:01;exitoso;;
FB;WIFI;Envio de mensaje;-17.3763188;-66.1567644;2025-06-11 15:57:14;2025-06-11 15:57:17;exitoso;;4 caracteres
FB;WIFI;Envio de foto;-17.3763188;-66.1567644;2025-06-11 15:57:19;2025-06-11 15:57:23;exitoso;;1.9M
FB;WIFI;Envio de video;-17.3763188;-66.1567644;2025-06-11 15:57:28;2025-06-11 15:57:31;exitoso;;13M
FB;WIFI;Envio de documento;-17.3763188;-66.1567644;2025-06-11 15:57:35;2025-06-11 15:57:39;exitoso;;1.27 MB
FB;WIFI;Carga feed;-17.3763188;-66.1567644;2025-06-11 15:57:46;2025-06-11 15:57:48;exitoso;;
FB;WIFI;Publicar historia;-17.3763188;-66.1567644;2025-06-11 15:58:04;2025-06-11 15:58:10;exitoso;;2 MB
FB;WIFI;Reproduccion video corto;-17.3763188;-66.1567644;2025-06-11 15:58:11;2025-06-11 15:58:29;exitoso;;
FB;WIFI;Envio de mensaje;-17.3763188;-66.1567644;2025-06-11 15:58:43;2025-06-11 15:58:45;exitoso;;4 caracteres
FB;WIFI;Envio de foto;-17.3763188;-66.1567644;2025-06-11 15:58:47;2025-06-11 15:58:51;exitoso;;1.9M
FB;WIFI;Envio de video;-17.3763188;-66.1567644;2025-06-11 15:58:56;2025-06-11 15:58:59;exitoso;;13M
FB;WIFI;Envio de documento;-17.3763188;-66.1567644;2025-06-11 15:59:03;2025-06-11 15:59:07;exitoso;;1.27 MB
FB;WIFI;Carga feed;-17.3763188;-66.1567644;2025-06-11 15:59:14;2025-06-11 15:59:16;exitoso;;
FB;WIFI;Publicar historia;-17.3763188;-66.1567644;2025-06-11 15:59:35;2025-06-11 15:59:38;exitoso;;2 MB
FB;WIFI;Reproduccion video corto;-17.3763188;-66.1567644;2025-06-11 15:59:39;2025-06-11 15:59:55;exitoso;;
FB;WIFI;Envio de mensaje;-17.3763188;-66.1567644;2025-06-11 16:00:10;2025-06-11 16:00:12;exitoso;;4 caracteres
FB;WIFI;Envio de foto;-17.3763188;-66.1567644;2025-06-11 16:00:15;2025-06-11 16:00:20;exitoso;;1.9M
FB;WIFI;Envio de video;-17.3763188;-66.1567644;2025-06-11 16:00:25;2025-06-11 16:00:29;exitoso;;13M
FB;WIFI;Envio de documento;-17.3763188;-66.1567644;2025-06-11 16:00:32;2025-06-11 16:00:36;exitoso;;1.27 MB
FB;WIFI;Carga feed;-17.3763188;-66.1567644;2025-06-11 16:00:43;2025-06-11 16:00:45;exitoso;;
FB;WIFI;Publicar historia;-17.3763188;-66.1567644;2025-06-11 16:01:01;2025-06-11 16:01:05;exitoso;;2 MB
FB;WIFI;Reproduccion video corto;-17.3763188;-66.1567644;2025-06-11 16:01:06;2025-06-11 16:01:21;exitoso;;
FB;WIFI;Envio de mensaje;-17.3763188;-66.1567644;2025-06-11 16:01:35;2025-06-11 16:01:37;exitoso;;4 caracteres
FB;WIFI;Envio de foto;-17.3763188;-66.1567644;2025-06-11 16:01:39;2025-06-11 16:01:44;exitoso;;1.9M
FB;WIFI;Envio de video;-17.3763188;-66.1567644;2025-06-11 16:01:49;2025-06-11 16:01:52;exitoso;;13M
FB;WIFI;Envio de documento;-17.3763188;-66.1567644;2025-06-11 16:01:56;2025-06-11 16:02:00;exitoso;;1.27 MB
FB;WIFI;Carga feed;-17.3763188;-66.1567644;2025-06-11 16:02:07;2025-06-11 16:02:09;exitoso;;
FB;WIFI;Publicar historia;-17.3763188;-66.1567644;2025-06-11 16:02:26;2025-06-11 16:02:30;exitoso;;2 MB
FB;WIFI;Reproduccion video corto;-17.3763188;-66.1567644;2025-06-11 16:02:31;2025-06-11 16:02:46;exitoso;;
FB;WIFI;Envio de mensaje;-17.3763188;-66.1567644;2025-06-11 16:03:01;2025-06-11 16:03:03;exitoso;;4 caracteres
FB;WIFI;Envio de foto;-17.3763188;-66.1567644;2025-06-11 16:03:06;2025-06-11 16:03:09;exitoso;;1.9M
FB;WIFI;Envio de video;-17.3763188;-66.1567644;2025-06-11 16:03:14;2025-06-11 16:03:18;exitoso;;13M
FB;WIFI;Envio de documento;-17.3763188;-66.1567644;2025-06-11 16:03:21;2025-06-11 16:03:25;exitoso;;1.27 MB
FB;WIFI;Carga feed;-17.3763188;-66.1567644;2025-06-11 16:03:33;2025-06-11 16:03:35;exitoso;;
FB;WIFI;Publicar historia;-17.3763188;-66.1567644;2025-06-11 16:03:53;2025-06-11 16:03:58;exitoso;;2 MB
FB;WIFI;Reproduccion video corto;-17.3763188;-66.1567644;2025-06-11 16:03:58;2025-06-11 16:04:15;exitoso;;
FB;WIFI;Envio de mensaje;-17.3763188;-66.1567644;2025-06-11 16:04:29;2025-06-11 16:04:31;exitoso;;4 caracteres
FB;WIFI;Envio de foto;-17.3763188;-66.1567644;2025-06-11 16:04:34;2025-06-11 16:04:38;exitoso;;1.9M
FB;WIFI;Envio de video;-17.3763188;-66.1567644;2025-06-11 16:04:42;2025-06-11 16:04:46;exitoso;;13M
FB;WIFI;Envio de documento;-17.3763188;-66.1567644;2025-06-11 16:04:49;2025-06-11 16:04:54;exitoso;;1.27 MB
FB;WIFI;Carga feed;-17.3763188;-66.1567644;2025-06-11 16:05:01;2025-06-11 16:05:03;exitoso;;
FB;WIFI;Publicar historia;-17.3763188;-66.1567644;2025-06-11 16:05:21;2025-06-11 16:05:24;exitoso;;2 MB
FB;WIFI;Reproduccion video corto;-17.3763188;-66.1567644;2025-06-11 16:05:25;2025-06-11 16:05:43;exitoso;;
FB;WIFI;Envio de mensaje;-17.3763188;-66.1567644;2025-06-11 16:05:59;2025-06-11 16:06:01;exitoso;;4 caracteres
FB;WIFI;Envio de foto;-17.3763188;-66.1567644;2025-06-11 16:06:04;2025-06-11 16:06:08;exitoso;;1.9M
FB;WIFI;Envio de video;-17.3763188;-66.1567644;2025-06-11 16:06:13;2025-06-11 16:06:17;exitoso;;13M
FB;WIFI;Envio de documento;-17.3763188;-66.1567644;2025-06-11 16:06:20;2025-06-11 16:06:25;exitoso;;1.27 MB
FB;WIFI;Carga feed;-17.3763188;-66.1567644;2025-06-11 16:06:33;2025-06-11 16:06:34;exitoso;;
FB;WIFI;Publicar historia;-17.3763188;-66.1567644;2025-06-11 16:06:51;2025-06-11 16:07:00;exitoso;;2 MB
FB;WIFI;Reproduccion video corto;-17.3763188;-66.1567644;2025-06-11 16:07:00;2025-06-11 16:07:17;exitoso;;
FB;WIFI;Envio de mensaje;-17.3763188;-66.1567644;2025-06-11 16:07:32;2025-06-11 16:07:34;exitoso;;4 caracteres
FB;WIFI;Envio de foto;-17.3763188;-66.1567644;2025-06-11 16:07:37;2025-06-11 16:07:41;exitoso;;1.9M
FB;WIFI;Envio de video;-17.3763188;-66.1567644;2025-06-11 16:07:46;2025-06-11 16:07:50;exitoso;;13M
FB;WIFI;Envio de documento;-17.3763188;-66.1567644;2025-06-11 16:07:53;2025-06-11 16:07:57;exitoso;;1.27 MB
FB;WIFI;Carga feed;-17.3763188;-66.1567644;2025-06-11 16:08:05;2025-06-11 16:08:06;exitoso;;
FB;WIFI;Publicar historia;-17.3763188;-66.1567644;2025-06-11 16:08:25;2025-06-11 16:08:31;exitoso;;2 MB
FB;WIFI;Reproduccion video corto;-17.3763188;-66.1567644;2025-06-11 16:08:32;2025-06-11 16:08:49;exitoso;;
FB;WIFI;Envio de mensaje;-17.3763188;-66.1567644;2025-06-11 16:09:04;2025-06-11 16:09:07;exitoso;;4 caracteres
FB;WIFI;Envio de foto;-17.3763188;-66.1567644;2025-06-11 16:09:09;2025-06-11 16:09:14;exitoso;;1.9M
FB;WIFI;Envio de video;-17.3763188;-66.1567644;2025-06-11 16:09:19;2025-06-11 16:09:23;exitoso;;13M
FB;WIFI;Envio de documento;-17.3763188;-66.1567644;2025-06-11 16:09:26;2025-06-11 16:09:30;exitoso;;1.27 MB
FB;WIFI;Carga feed;-17.3763188;-66.1567644;2025-06-11 16:09:38;2025-06-11 16:09:39;exitoso;;
FB;WIFI;Publicar historia;-17.3763188;-66.1567644;2025-06-11 16:09:56;2025-06-11 16:10:00;exitoso;;2 MB
FB;WIFI;Reproduccion video corto;-17.3763188;-66.1567644;2025-06-11 16:10:00;2025-06-11 16:10:18;exitoso;;
FB;WIFI;Envio de mensaje;-17.3763188;-66.1567644;2025-06-11 16:10:33;2025-06-11 16:10:36;exitoso;;4 caracteres
FB;WIFI;Envio de foto;-17.3763188;-66.1567644;2025-06-11 16:10:38;2025-06-11 16:10:42;exitoso;;1.9M
FB;WIFI;Envio de video;-17.3763188;-66.1567644;2025-06-11 16:10:47;2025-06-11 16:10:50;exitoso;;13M
FB;WIFI;Envio de documento;-17.3763188;-66.1567644;2025-06-11 16:10:54;2025-06-11 16:10:59;exitoso;;1.27 MB
FB;WIFI;Carga feed;-17.3763188;-66.1567644;2025-06-11 16:11:06;2025-06-11 16:11:08;exitoso;;
FB;WIFI;Publicar historia;-17.3763188;-66.1567644;2025-06-11 16:11:26;2025-06-11 16:11:32;exitoso;;2 MB
FB;WIFI;Reproduccion video corto;-17.3763188;-66.1567644;2025-06-11 16:11:33;2025-06-11 16:11:50;exitoso;;
FB;WIFI;Envio de mensaje;-17.3763188;-66.1567644;2025-06-11 16:12:05;2025-06-11 16:12:08;exitoso;;4 caracteres
FB;WIFI;Envio de foto;-17.3763188;-66.1567644;2025-06-11 16:12:10;2025-06-11 16:12:14;exitoso;;1.9M
FB;WIFI;Envio de video;-17.3763188;-66.1567644;2025-06-11 16:12:19;2025-06-11 16:12:23;exitoso;;13M
FB;WIFI;Envio de documento;-17.3763188;-66.1567644;2025-06-11 16:12:26;2025-06-11 16:12:31;exitoso;;1.27 MB
FB;WIFI;Carga feed;-17.3763188;-66.1567644;2025-06-11 16:12:39;2025-06-11 16:12:41;exitoso;;
FB;WIFI;Publicar historia;-17.3763188;-66.1567644;2025-06-11 16:13:01;2025-06-11 16:13:05;exitoso;;2 MB
FB;WIFI;Reproduccion video corto;-17.3763188;-66.1567644;2025-06-11 16:13:05;2025-06-11 16:13:22;exitoso;;
FB;WIFI;Envio de mensaje;-17.3763188;-66.1567644;2025-06-11 16:13:35;2025-06-11 16:13:37;exitoso;;4 caracteres
FB;WIFI;Envio de foto;-17.3763188;-66.1567644;2025-06-11 16:13:40;2025-06-11 16:13:45;exitoso;;1.9M
FB;WIFI;Envio de video;-17.3763188;-66.1567644;2025-06-11 16:13:50;2025-06-11 16:13:54;exitoso;;13M
FB;WIFI;Envio de documento;-17.3763188;-66.1567644;2025-06-11 16:13:57;2025-06-11 16:14:01;exitoso;;1.27 MB
FB;WIFI;Carga feed;-17.3763188;-66.1567644;2025-06-11 16:14:09;2025-06-11 16:14:11;exitoso;;
FB;WIFI;Publicar historia;-17.3763188;-66.1567644;2025-06-11 16:14:27;2025-06-11 16:14:32;exitoso;;2 MB
FB;WIFI;Reproduccion video corto;-17.3763188;-66.1567644;2025-06-11 16:14:33;2025-06-11 16:14:51;exitoso;;
FB;WIFI;Envio de mensaje;-17.3763188;-66.1567644;2025-06-11 16:15:05;2025-06-11 16:15:08;exitoso;;4 caracteres
FB;WIFI;Envio de foto;-17.3763188;-66.1567644;2025-06-11 16:15:10;2025-06-11 16:15:15;exitoso;;1.9M
FB;WIFI;Envio de video;-17.3763188;-66.1567644;2025-06-11 16:15:19;2025-06-11 16:15:23;exitoso;;13M
FB;WIFI;Envio de documento;-17.3763188;-66.1567644;2025-06-11 16:15:26;2025-06-11 16:15:31;exitoso;;1.27 MB
FB;WIFI;Carga feed;-17.3763188;-66.1567644;2025-06-11 16:15:39;2025-06-11 16:15:41;exitoso;;
FB;WIFI;Publicar historia;-17.3763188;-66.1567644;2025-06-11 16:15:59;2025-06-11 16:16:04;exitoso;;2 MB
FB;WIFI;Reproduccion video corto;-17.3763188;-66.1567644;2025-06-11 16:16:05;2025-06-11 16:16:22;exitoso;;
FB;WIFI;Envio de mensaje;-17.3763188;-66.1567644;2025-06-11 16:16:38;2025-06-11 16:16:40;exitoso;;4 caracteres
FB;WIFI;Envio de foto;-17.3763188;-66.1567644;2025-06-11 16:16:42;2025-06-11 16:16:47;exitoso;;1.9M
FB;WIFI;Envio de video;-17.3763188;-66.1567644;2025-06-11 16:16:52;2025-06-11 16:16:56;exitoso;;13M
FB;WIFI;Envio de documento;-17.3763188;-66.1567644;2025-06-11 16:16:59;2025-06-11 16:17:04;exitoso;;1.27 MB
FB;WIFI;Carga feed;-17.3763188;-66.1567644;2025-06-11 16:17:11;2025-06-11 16:17:13;exitoso;;
FB;WIFI;Publicar historia;-17.3763188;-66.1567644;2025-06-11 16:17:30;2025-06-11 16:17:35;exitoso;;2 MB
FB;WIFI;Reproduccion video corto;-17.3763188;-66.1567644;2025-06-11 16:17:36;2025-06-11 16:17:53;exitoso;;
FB;WIFI;Envio de mensaje;-17.3763188;-66.1567644;2025-06-11 16:18:07;2025-06-11 16:18:09;exitoso;;4 caracteres
FB;WIFI;Envio de foto;-17.3763188;-66.1567644;2025-06-11 16:18:12;2025-06-11 16:18:16;exitoso;;1.9M
FB;WIFI;Envio de video;-17.3763188;-66.1567644;2025-06-11 16:18:21;2025-06-11 16:18:25;exitoso;;13M
FB;WIFI;Envio de documento;-17.3763188;-66.1567644;2025-06-11 16:18:28;2025-06-11 16:18:32;exitoso;;1.27 MB
FB;WIFI;Carga feed;-17.3763188;-66.1567644;2025-06-11 16:18:40;2025-06-11 16:18:41;exitoso;;
FB;WIFI;Publicar historia;-17.3763188;-66.1567644;2025-06-11 16:18:59;2025-06-11 16:19:04;exitoso;;2 MB
FB;WIFI;Reproduccion video corto;-17.3763188;-66.1567644;2025-06-11 16:19:05;2025-06-11 16:19:22;exitoso;;
FB;WIFI;Envio de mensaje;-17.3763188;-66.1567644;2025-06-11 16:19:36;2025-06-11 16:19:39;exitoso;;4 caracteres
FB;WIFI;Envio de foto;-17.3763188;-66.1567644;2025-06-11 16:19:41;2025-06-11 16:19:45;exitoso;;1.9M
FB;WIFI;Envio de video;-17.3763188;-66.1567644;2025-06-11 16:19:50;2025-06-11 16:19:54;exitoso;;13M
FB;WIFI;Envio de documento;-17.3763188;-66.1567644;2025-06-11 16:19:57;2025-06-11 16:20:01;exitoso;;1.27 MB
FB;WIFI;Carga feed;-17.3763188;-66.1567644;2025-06-11 16:20:09;2025-06-11 16:20:11;exitoso;;
FB;WIFI;Publicar historia;-17.3763188;-66.1567644;2025-06-11 16:20:29;2025-06-11 16:20:36;exitoso;;2 MB
FB;WIFI;Reproduccion video corto;-17.3763188;-66.1567644;2025-06-11 16:20:37;2025-06-11 16:20:53;exitoso;;
FB;WIFI;Envio de mensaje;-17.3763188;-66.1567644;2025-06-11 16:21:09;2025-06-11 16:21:12;exitoso;;4 caracteres
FB;WIFI;Envio de foto;-17.3763188;-66.1567644;2025-06-11 16:21:14;2025-06-11 16:21:19;exitoso;;1.9M
FB;WIFI;Envio de video;-17.3763188;-66.1567644;2025-06-11 16:21:24;2025-06-11 16:21:28;exitoso;;13M
FB;WIFI;Envio de documento;-17.3763188;-66.1567644;2025-06-11 16:21:31;2025-06-11 16:21:36;exitoso;;1.27 MB
FB;WIFI;Carga feed;-17.3763188;-66.1567644;2025-06-11 16:21:44;2025-06-11 16:21:46;exitoso;;
FB;WIFI;Publicar historia;-17.3763188;-66.1567644;2025-06-11 16:22:04;2025-06-11 16:22:10;exitoso;;2 MB
FB;WIFI;Reproduccion video corto;-17.3763188;-66.1567644;2025-06-11 16:22:10;2025-06-11 16:22:27;exitoso;;
FB;WIFI;Envio de mensaje;-17.3763188;-66.1567644;2025-06-11 16:22:40;2025-06-11 16:22:42;exitoso;;4 caracteres
FB;WIFI;Envio de foto;-17.3763188;-66.1567644;2025-06-11 16:22:45;2025-06-11 16:22:49;exitoso;;1.9M
FB;WIFI;Envio de video;-17.3763188;-66.1567644;2025-06-11 16:22:54;2025-06-11 16:22:58;exitoso;;13M
FB;WIFI;Envio de documento;-17.3763188;-66.1567644;2025-06-11 16:23:01;2025-06-11 16:23:06;exitoso;;1.27 MB
FB;WIFI;Carga feed;-17.3763188;-66.1567644;2025-06-11 16:23:13;2025-06-11 16:23:15;exitoso;;
FB;WIFI;Publicar historia;-17.3763188;-66.1567644;2025-06-11 16:23:32;2025-06-11 16:23:39;exitoso;;2 MB
FB;WIFI;Reproduccion video corto;-17.3763188;-66.1567644;2025-06-11 16:23:40;2025-06-11 16:23:57;exitoso;;
FB;WIFI;Envio de mensaje;-17.3763188;-66.1567644;2025-06-11 16:24:11;2025-06-11 16:24:13;exitoso;;4 caracteres
FB;WIFI;Envio de foto;-17.3763188;-66.1567644;2025-06-11 16:24:16;2025-06-11 16:24:21;exitoso;;1.9M
FB;WIFI;Envio de video;-17.3763188;-66.1567644;2025-06-11 16:24:25;2025-06-11 16:24:30;exitoso;;13M
FB;WIFI;Envio de documento;-17.3763188;-66.1567644;2025-06-11 16:24:33;2025-06-11 16:24:38;exitoso;;1.27 MB
FB;WIFI;Carga feed;-17.3763188;-66.1567644;2025-06-11 16:24:45;2025-06-11 16:24:47;exitoso;;
FB;WIFI;Publicar historia;-17.3763188;-66.1567644;2025-06-11 16:25:04;2025-06-11 16:25:09;exitoso;;2 MB
FB;WIFI;Reproduccion video corto;-17.3763188;-66.1567644;2025-06-11 16:25:10;2025-06-11 16:25:27;exitoso;;
FB;WIFI;Envio de mensaje;-17.3763188;-66.1567644;2025-06-11 16:25:41;2025-06-11 16:25:43;exitoso;;4 caracteres
FB;WIFI;Envio de foto;-17.3763188;-66.1567644;2025-06-11 16:25:45;2025-06-11 16:25:49;exitoso;;1.9M
FB;WIFI;Envio de video;-17.3763188;-66.1567644;2025-06-11 16:25:54;2025-06-11 16:25:58;exitoso;;13M
FB;WIFI;Envio de documento;-17.3763188;-66.1567644;2025-06-11 16:26:01;2025-06-11 16:26:06;exitoso;;1.27 MB
FB;WIFI;Carga feed;-17.3763188;-66.1567644;2025-06-11 16:26:13;2025-06-11 16:26:14;exitoso;;
FB;WIFI;Publicar historia;-17.3763188;-66.1567644;2025-06-11 16:26:32;2025-06-11 16:26:36;exitoso;;2 MB
FB;WIFI;Reproduccion video corto;-17.3763188;-66.1567644;2025-06-11 16:26:37;2025-06-11 16:26:54;exitoso;;
FB;WIFI;Envio de mensaje;-17.3763188;-66.1567644;2025-06-11 16:27:07;2025-06-11 16:27:10;exitoso;;4 caracteres
FB;WIFI;Envio de foto;-17.3763188;-66.1567644;2025-06-11 16:27:12;2025-06-11 16:27:17;exitoso;;1.9M
FB;WIFI;Envio de video;-17.3763188;-66.1567644;2025-06-11 16:27:21;2025-06-11 16:27:25;exitoso;;13M
FB;WIFI;Envio de documento;-17.3763188;-66.1567644;2025-06-11 16:27:28;2025-06-11 16:27:33;exitoso;;1.27 MB
FB;WIFI;Carga feed;-17.3763188;-66.1567644;2025-06-11 16:27:39;2025-06-11 16:27:41;exitoso;;
FB;WIFI;Publicar historia;-17.3763188;-66.1567644;2025-06-11 16:27:59;2025-06-11 16:28:04;exitoso;;2 MB
FB;WIFI;Reproduccion video corto;-17.3763188;-66.1567644;2025-06-11 16:28:04;2025-06-11 16:28:22;exitoso;;
FB;WIFI;Envio de mensaje;-17.3763188;-66.1567644;2025-06-11 16:28:35;2025-06-11 16:28:38;exitoso;;4 caracteres
FB;WIFI;Envio de foto;-17.3763188;-66.1567644;2025-06-11 16:28:40;2025-06-11 16:28:45;exitoso;;1.9M
FB;WIFI;Envio de video;-17.3763188;-66.1567644;2025-06-11 16:28:50;2025-06-11 16:28:53;exitoso;;13M
FB;WIFI;Envio de documento;-17.3763188;-66.1567644;2025-06-11 16:28:57;2025-06-11 16:29:01;exitoso;;1.27 MB
FB;WIFI;Carga feed;-17.3763188;-66.1567644;2025-06-11 16:29:08;2025-06-11 16:29:10;exitoso;;
FB;WIFI;Publicar historia;-17.3763188;-66.1567644;2025-06-11 16:29:27;2025-06-11 16:29:30;exitoso;;2 MB
FB;WIFI;Reproduccion video corto;-17.3763188;-66.1567644;2025-06-11 16:29:31;2025-06-11 16:29:47;exitoso;;
FB;WIFI;Envio de mensaje;-17.3763188;-66.1567644;2025-06-11 16:30:00;2025-06-11 16:30:03;exitoso;;4 caracteres
FB;WIFI;Envio de foto;-17.3763188;-66.1567644;2025-06-11 16:30:05;2025-06-11 16:30:09;exitoso;;1.9M
FB;WIFI;Envio de video;-17.3763188;-66.1567644;2025-06-11 16:30:14;2025-06-11 16:30:18;exitoso;;13M
FB;WIFI;Envio de documento;-17.3763188;-66.1567644;2025-06-11 16:30:21;2025-06-11 16:30:28;exitoso;;1.27 MB
FB;WIFI;Carga feed;-17.3763188;-66.1567644;2025-06-11 16:30:35;2025-06-11 16:30:37;exitoso;;
FB;WIFI;Publicar historia;-17.3763188;-66.1567644;2025-06-11 16:30:54;2025-06-11 16:30:58;exitoso;;2 MB
FB;WIFI;Reproduccion video corto;-17.3763188;-66.1567644;2025-06-11 16:30:59;2025-06-11 16:31:15;exitoso;;
FB;WIFI;Envio de mensaje;-17.3763188;-66.1567644;2025-06-11 16:31:29;2025-06-11 16:31:32;exitoso;;4 caracteres
FB;WIFI;Envio de foto;-17.3763188;-66.1567644;2025-06-11 16:31:34;2025-06-11 16:31:38;exitoso;;1.9M
FB;WIFI;Envio de video;-17.3763188;-66.1567644;2025-06-11 16:31:43;2025-06-11 16:31:47;exitoso;;13M
FB;WIFI;Envio de documento;-17.3763188;-66.1567644;2025-06-11 16:31:50;2025-06-11 16:31:56;exitoso;;1.27 MB
FB;WIFI;Carga feed;-17.3763188;-66.1567644;2025-06-11 16:32:02;2025-06-11 16:32:04;exitoso;;
FB;WIFI;Publicar historia;-17.3763188;-66.1567644;2025-06-11 16:32:21;2025-06-11 16:32:27;exitoso;;2 MB
FB;WIFI;Reproduccion video corto;-17.3763188;-66.1567644;2025-06-11 16:32:29;2025-06-11 16:32:46;exitoso;;
FB;WIFI;Envio de mensaje;-17.3763188;-66.1567644;2025-06-11 16:33:01;2025-06-11 16:33:03;exitoso;;4 caracteres
FB;WIFI;Envio de foto;-17.3763188;-66.1567644;2025-06-11 16:33:06;2025-06-11 16:33:09;exitoso;;1.9M
FB;WIFI;Envio de video;-17.3763188;-66.1567644;2025-06-11 16:33:14;2025-06-11 16:33:18;exitoso;;13M
FB;WIFI;Envio de documento;-17.3763188;-66.1567644;2025-06-11 16:33:21;2025-06-11 16:33:25;exitoso;;1.27 MB
FB;WIFI;Carga feed;-17.3763188;-66.1567644;2025-06-11 16:33:33;2025-06-11 16:33:34;exitoso;;
FB;WIFI;Publicar historia;-17.3763188;-66.1567644;2025-06-11 16:33:52;2025-06-11 16:34:03;exitoso;;2 MB
FB;WIFI;Reproduccion video corto;-17.3763188;-66.1567644;2025-06-11 16:34:03;2025-06-11 16:34:20;exitoso;;
FB;WIFI;Envio de mensaje;-17.3763188;-66.1567644;2025-06-11 16:34:33;2025-06-11 16:34:36;exitoso;;4 caracteres
FB;WIFI;Envio de foto;-17.3763188;-66.1567644;2025-06-11 16:34:39;2025-06-11 16:34:43;exitoso;;1.9M
FB;WIFI;Envio de video;-17.3763188;-66.1567644;2025-06-11 16:34:48;2025-06-11 16:34:52;exitoso;;13M
FB;WIFI;Envio de documento;-17.3763188;-66.1567644;2025-06-11 16:34:55;2025-06-11 16:35:00;exitoso;;1.27 MB
FB;WIFI;Carga feed;-17.3763188;-66.1567644;2025-06-11 16:35:08;2025-06-11 16:35:09;exitoso;;
FB;WIFI;Publicar historia;-17.3763188;-66.1567644;2025-06-11 16:35:26;2025-06-11 16:35:32;exitoso;;2 MB
FB;WIFI;Reproduccion video corto;-17.3763188;-66.1567644;2025-06-11 16:35:33;2025-06-11 16:35:51;exitoso;;
FB;WIFI;Envio de mensaje;-17.3763188;-66.1567644;2025-06-11 16:36:05;2025-06-11 16:36:08;exitoso;;4 caracteres
FB;WIFI;Envio de foto;-17.3763188;-66.1567644;2025-06-11 16:36:10;2025-06-11 16:36:15;exitoso;;1.9M
FB;WIFI;Envio de video;-17.3763188;-66.1567644;2025-06-11 16:36:20;2025-06-11 16:36:24;exitoso;;13M
FB;WIFI;Envio de documento;-17.3763188;-66.1567644;2025-06-11 16:36:27;2025-06-11 16:36:32;exitoso;;1.27 MB
FB;WIFI;Carga feed;-17.3763188;-66.1567644;2025-06-11 16:36:39;2025-06-11 16:36:41;exitoso;;
FB;WIFI;Publicar historia;-17.3763188;-66.1567644;2025-06-11 16:36:59;2025-06-11 16:37:05;exitoso;;2 MB
FB;WIFI;Reproduccion video corto;-17.3763188;-66.1567644;2025-06-11 16:37:06;2025-06-11 16:37:22;exitoso;;
FB;WIFI;Envio de mensaje;-17.3763188;-66.1567644;2025-06-11 16:37:36;2025-06-11 16:37:39;exitoso;;4 caracteres
FB;WIFI;Envio de foto;-17.3763188;-66.1567644;2025-06-11 16:37:41;2025-06-11 16:37:45;exitoso;;1.9M
FB;WIFI;Envio de video;-17.3763188;-66.1567644;2025-06-11 16:37:50;2025-06-11 16:37:54;exitoso;;13M
FB;WIFI;Envio de documento;-17.3763188;-66.1567644;2025-06-11 16:37:57;2025-06-11 16:38:02;exitoso;;1.27 MB
FB;WIFI;Carga feed;-17.3763188;-66.1567644;2025-06-11 16:38:08;2025-06-11 16:38:09;exitoso;;
FB;WIFI;Publicar historia;-17.3763188;-66.1567644;2025-06-11 16:38:26;2025-06-11 16:38:30;exitoso;;2 MB
